"brand","shop","@lat","@lon"
"ВкусВилл","convenience","55.7052234","37.7716065"
"Massimo Dutti","clothes","55.7620167","37.6215984"
"О’КЕЙ","supermarket","55.6651369","37.6254678"
"МТС","mobile_phone","55.6645783","37.6264861"
"МегаФон","mobile_phone","55.6641241","37.6269863"
"МТС","mobile_phone","55.6536339","37.6469362"
"Перекресток","supermarket","55.8219620","37.3697810"
"Магнит","convenience","55.7919671","37.6612296"
"Дикси","supermarket","55.7918016","37.6593735"
"Дикси","supermarket","55.7463799","37.6712439"
"Lada","car","55.6455449","37.6735467"
"Пятёрочка","supermarket","55.8170833","37.8281817"
"Пятёрочка","supermarket","55.8127957","37.7066472"
"Пятёрочка","supermarket","55.8172881","37.6961946"
"Пятёрочка","convenience","55.6821416","37.5169751"
"Магнит","convenience","55.6835591","37.5211141"
"Дикси","supermarket","55.7329653","37.7114101"
"Yves Rocher","cosmetics","55.7574092","37.6318902"
"Ароматный мир","alcohol","55.7501083","37.5905258"
"Дикси","convenience","55.8059109","37.5071740"
"Красное&Белое","alcohol","55.7181852","37.4181675"
"Красное&Белое","alcohol","55.8339718","37.5199660"
"Магнит","supermarket","55.8469150","37.4987632"
"Мегафон","mobile_phone","55.7770137","37.6548464"
"ВкусВилл","convenience","55.7795365","37.6657396"
"VAZ","car_parts","55.8501065","37.4478201"
"Ароматный мир","alcohol","55.8500633","37.4474117"
"Пятёрочка","supermarket","55.7888579","37.4716106"
"Volkswagen","car","55.5973985","37.7454009"
"Билайн","mobile_phone","55.7510308","37.5959143"
"Пятёрочка","supermarket","55.7975765","37.6070295"
"МТС","mobile_phone","55.6224194","37.6676859"
"Персона","hairdresser","55.7791669","37.6912984"
"Мясницкий ряд","butcher","55.8898942","37.5939985"
"Дикси","supermarket","55.7119533","37.8985339"
"Перекресток","supermarket","55.7452041","37.7974307"
"МТС","mobile_phone","55.8036736","37.4060046"
"Подружка","cosmetics","55.8506813","37.4306558"
"Билайн","mobile_phone","55.7444687","37.5640369"
"Связной","mobile_phone","55.7449761","37.5643980"
"МегаФон","mobile_phone","55.7447055","37.5641994"
"Перекрёсток","supermarket","55.6410637","37.6562209"
"Народная 7Я семьЯ","supermarket","55.8606464","37.6933316"
"Мегафон","mobile_phone","55.7724731","37.6787478"
"Читай-город","books","55.8479385","37.4405829"
"МегаФон","mobile_phone","55.7490727","37.5897114"
"Пятёрочка","supermarket","55.6985134","37.5512597"
"Магнит","supermarket","55.7137059","37.4539543"
"Дикси","supermarket","55.7160560","37.4564776"
"Дикси","supermarket","55.7592773","37.6323907"
"Мегафон","mobile_phone","55.7601073","37.6315848"
"Магнолия","convenience","55.6935030","37.6208634"
"Перекресток","supermarket","55.6589328","37.9291739"
"МТС","mobile_phone","55.6481256","37.7426818"
"Диана","dry_cleaning","55.7191277","37.4594914"
"Магнолия","supermarket","55.7181367","37.4533310"
"Skoda","car","55.6494610","37.8384702"
"Lada","car","55.6497428","37.8393849"
"BMW","car","55.6499126","37.8357886"
"Магнит","supermarket","55.6657731","37.9137153"
"МясновЪ","convenience","55.7671766","37.8247756"
"Улыбка радуги","chemist","55.7671887","37.8251184"
"Перекресток","supermarket","55.7671329","37.8286469"
"Mazda","car","55.8304371","37.4043474"
"Магнит","supermarket","55.9052570","37.7069341"
"М.Видео","electronics","55.8124227","37.8319057"
"Роникон","furniture","55.8126803","37.8340449"
"МТС","mobile_phone","55.7234354","37.8251176"
"Nokian Tyres","tyres","55.7491132","37.7634350"
"Opel;Chevrolet","car_repair","55.6834873","37.6589700"
"Лит.Ра","alcohol","55.7873644","37.6139023"
"Spar","supermarket","55.8152870","37.3533865"
"Дикси","supermarket","55.5853841","37.8967842"
"Магнит","supermarket","55.5822490","37.8966715"
"Связной","mobile_phone","55.7881339","37.7494319"
"МегаФон","mobile_phone","55.8099940","37.4048071"
"Мясницкий ряд","butcher","55.8103497","37.4043015"
"Первая полоса","newsagent","55.7393647","37.6710165"
"Пятёрочка","supermarket","55.7397354","37.6659738"
"Пятёрочка","supermarket","55.7408323","37.6704832"
"Пятёрочка","supermarket","55.6492998","37.8606047"
"Адамас","jewelry","55.7721200","37.6763202"
"Дикси","supermarket","55.7718442","37.6755801"
"Магнолия","convenience","55.7721971","37.6765651"
"МТС","mobile_phone","55.6487269","37.7449633"
"Alfa-Romeo; Fiat","car_parts","55.8356707","37.3436243"
"Магнит","supermarket","55.6508432","37.8546002"
"Дикси","supermarket","55.8357236","37.3533738"
"Лит.Ра","alcohol","55.8368507","37.2948064"
"Billa","supermarket","55.7177003","37.7924207"
"Дикси","supermarket","55.6610199","37.7761286"
"Читай-город","books","55.7425980","37.8634762"
"Перекресток","supermarket","55.6598404","37.7531710"
"У Палыча","convenience","55.8182692","37.4977401"
"Билайн","mobile_phone","55.8158963","37.3407966"
"Пятёрочка","supermarket","55.7105681","37.7699747"
"Пятёрочка","convenience","55.8945102","37.3887923"
"Дикси","supermarket","55.7203998","37.4343421"
"opel","car","55.6827980","37.6629172"
"Л'Этуаль","cosmetics","55.7723436","37.6316498"
"Перекрёсток","supermarket","55.8077329","37.5729632"
"Бетховен","pet","55.8078502","37.5738318"
"Магнит","supermarket","55.7257210","37.4648753"
"Адамас","jewelry","55.7577045","37.6333616"
"Линзмастер","optician","55.7577348","37.6371175"
"Диана","dry_cleaning","55.8157176","37.7162393"
"Coral Travel","travel_agency","55.7619706","37.6521702"
"Персона","hairdresser","55.7613871","37.6512970"
"Фонбет","bookmaker","55.7626821","37.6565501"
"TOPGUN","hairdresser","55.7616519","37.6564414"
"Пятёрочка","supermarket","55.7117483","37.7773512"
"Мясницкий ряд","butcher","55.8324011","37.3042719"
"Пятёрочка","supermarket","55.7966631","37.4652165"
"Дикси","supermarket","55.7982877","37.7235118"
"У Палыча","convenience","55.7047435","37.7671018"
"Иль де Ботэ","cosmetics","55.7635633","37.5639329"
"Ортека","medical_supply","55.7636852","37.5639683"
"МТС","mobile_phone","55.7636942","37.5599414"
"Суши Wok","convenience","55.8236233","37.3740731"
"Адамас","jewelry","55.7622662","37.5681938"
"Tele2","mobile_phone","55.7628940","37.5646408"
"Линзмастер","optician","55.7621886","37.5686822"
"Пятёрочка","supermarket","55.7038108","37.7736995"
"Дикси","supermarket","55.7053082","37.8932569"
"Fix price","variety_store","55.6481918","37.8541042"
"Nissan","car_repair","55.8598673","37.5440119"
"Дикси","convenience","55.6707095","37.8842755"
"Дикси","supermarket","55.6612726","37.6278282"
"Магнит","supermarket","55.6928989","37.6091533"
"Магнолия","supermarket","55.7619912","37.5644664"
"Магнолия","supermarket","55.7001352","37.7674797"
"Магнолия","supermarket","55.7071533","37.7560859"
"Billa","supermarket","55.8984517","37.4103320"
"Billa","supermarket","55.7616836","37.5688369"
"Пятёрочка","supermarket","55.5931031","37.6119525"
"Пятёрочка","supermarket","55.5948655","37.6137653"
"МТС","mobile_phone","55.8865254","37.4236559"
"Пятёрочка","convenience","55.8862282","37.4213574"
"МТС","mobile_phone","55.8885748","37.4295870"
"Пятёрочка","supermarket","55.8919047","37.4212690"
"У Палыча","convenience","55.6716254","37.2794584"
"Айкрафт","optician","55.6792303","37.6690959"
"Перекресток","supermarket","55.6009583","37.6089055"
"Пятёрочка","supermarket","55.8266310","37.7618144"
"OBI","doityourself","55.8771461","37.3300019"
"Lush","cosmetics","55.7589541","37.6126163"
"МТС","mobile_phone","55.8400650","37.4863835"
"Пятёрочка","supermarket","55.7922354","37.7880590"
"Ароматный мир","alcohol","55.7536239","37.8595597"
"Магнит","supermarket","55.8603348","37.4834049"
"Пятёрочка","supermarket","55.8607406","37.4834341"
"Магнит","supermarket","55.7492146","37.7850470"
"У Палыча","convenience","55.7497789","37.7845225"
"Nike","clothes","55.8458550","37.6620930"
"Reebok","outdoor","55.8461923","37.6637906"
"Samsung","electronics","55.8461560","37.6620930"
"Sony","electronics","55.8457287","37.6658497"
"Дикси","supermarket","55.6581758","37.9224381"
"Пятёрочка","supermarket","55.6585601","37.9242137"
"Детский мир","toys","55.8706674","37.6603912"
"Магнит","supermarket","55.8035147","37.8132761"
"Пятёрочка","supermarket","55.7053597","37.6149026"
"МегаФон","mobile_phone","55.8394419","37.4868049"
"МегаФон","mobile_phone","55.8403534","37.4861622"
"Магнолия","supermarket","55.8175542","37.4967016"
"Перекресток Экспресс","supermarket","55.7742655","37.6043272"
"МТС","mobile_phone","55.7504983","37.7843209"
"Л'Этуаль","cosmetics","55.8179818","37.3113091"
"Л'Этуаль","cosmetics","55.8190399","37.3475292"
"Л'Этуаль","cosmetics","55.8192374","37.3204280"
"Л'Этуаль","cosmetics","55.8293700","37.3081293"
"Перекресток","supermarket","55.8195820","37.3202976"
"Tele2","mobile_phone","55.7633394","37.6068878"
"МТС","mobile_phone","55.8270257","37.4361875"
"Избёнка","milk","55.6707549","37.2810728"
"Topgun","hairdresser","55.8153835","37.3519880"
"Смешные цены","clothes","55.8155673","37.3415414"
"Пятёрочка","supermarket","55.6481126","37.5783158"
"Билайн","mobile_phone","55.7426875","37.6533671"
"Пятёрочка","supermarket","55.5787159","37.6664238"
"Ecco","shoes","55.8215980","37.4950660"
"Пятёрочка","supermarket","55.6677699","37.9070349"
"Красное&Белое","alcohol","55.6701919","37.9092654"
"Мегафон","mobile_phone","55.6535133","37.6467792"
"АВ Daily","convenience","55.7731212","37.6207722"
"Билайн","mobile_phone","55.7654583","37.6078103"
"Дикси","supermarket","55.6236022","37.7167791"
"Атак","supermarket","55.7445831","37.6300974"
"Ортека","medical_supply","55.6794937","37.5652498"
"Смешные цены","clothes","55.7102649","37.6208123"
"Iveco","car","55.8633860","37.3447097"
"ГАЗ","car","55.8632119","37.3449320"
"Лента","supermarket","55.8536236","37.3473372"
"Перекресток","supermarket","55.5950509","37.5416101"
"Дикси","supermarket","55.8646812","37.6848505"
"МегаФон","mobile_phone","55.8188221","37.3648884"
"Дикси","supermarket","55.8351955","37.2773449"
"Азбука Вкуса","supermarket","55.7750793","37.6851359"
"Пятёрочка","supermarket","55.7148704","37.7867977"
"Дикси","supermarket","55.7630468","37.7786740"
"Красное&Белое","alcohol","55.7932888","37.7913998"
"Ароматный мир","alcohol","55.7026780","37.5698359"
"Дикси","convenience","55.7964077","37.5161863"
"Адамас","jewelry","55.7400144","37.8609101"
"Пятёрочка","supermarket","55.6215923","37.6985358"
"Читай-город","books","55.8296132","37.3084965"
"Пятёрочка","supermarket","55.7356229","37.8633851"
"Дикси","supermarket","55.8635236","37.4938928"
"Красное&Белое","alcohol","55.8434402","37.4032694"
"ВкусВилл","convenience","55.7378568","37.6867116"
"Ароматный мир","alcohol","55.8332680","37.4540744"
"Ярче!","supermarket","55.8330373","37.4541918"
"Магнит","supermarket","55.5938505","37.6561150"
"Спортмастер","sports","55.5884076","37.7249583"
"Линзмастер","optician","55.6865804","37.5756081"
"Декатлон","sports","55.7475399","37.7078825"
"Pirelli","car_repair","55.8652758","37.4839590"
"Суши Wok","convenience","55.8941364","37.6285336"
"АВ Daily","convenience","55.7785620","37.5856508"
"Wildberries","outpost","55.8359952","37.3193940"
"ВкусВилл","convenience","55.6657551","37.5707859"
"Дикси","supermarket","55.7717215","37.8652421"
"VAZ;GAZ;ВАЗ;ГАЗ","car_parts","55.7721620","37.8656444"
"Магнолия","supermarket","55.7760167","37.5850339"
"Магнолия","supermarket","55.7722161","37.5919287"
"МТС","mobile_phone","55.7719266","37.5932975"
"МТС","mobile_phone","55.7760261","37.5853636"
"ВкусВилл","convenience","55.7626504","37.6439734"
"МегаФон","mobile_phone","55.7658475","37.6028540"
"Дикси","supermarket","55.6544650","37.3865312"
"Красное&Белое","alcohol","55.8140078","37.4696386"
"Дикси","supermarket","55.8260091","37.3193577"
"ВкусВилл","convenience","55.7627372","37.6004086"
"ВкусВилл","convenience","55.7972681","37.7187299"
"Hyundai","car","55.7521315","37.5846897"
"Диана","dry_cleaning","55.7245174","37.6629626"
"Дикси","supermarket","55.7181240","37.6612937"
"Магнит Косметик","cosmetics","55.7177444","37.6647439"
"Верный","supermarket","55.8219058","37.8690904"
"Пятёрочка","department_store","55.6608445","37.5730241"
"Читай-город","books","55.8177962","37.3110516"
"Дикси","supermarket","55.7510147","37.9239772"
"Айкрафт","optician","55.7815088","37.5758079"
"TOPGUN","hairdresser","55.7547672","37.5869816"
"Магнит","convenience","55.8002244","37.5191946"
"Дикси","supermarket","55.5910081","37.7611278"
"Детский мир","toys","55.7071617","37.5907339"
"МТС","mobile_phone","55.7408481","37.6556644"
